ID,im_nwords_min,im_nwords_max,im_nwords_mean,im_len_min,im_len_max,im_len_mean,total,base_lft,base_gender,base_opl,base_regio,base_polar,base_intpol,MVH_att_cc_1,MVH_att_cc_2,MVH_att_importance_2,att_cc_mean,opl_3cat,search query_1,search query_2,search query_3,total_valid,total_specific,edu_low,edu_mid,edu_high,base_gender2
240,2,3,2.3333333333333335,17,20,18.666666666666668,subsidie windmolens biomassa groen links kernenergie afval,54,1,7,10,7.0,9.0,2,4,4,3.0,3,subsidie windmolens,biomassa groen links,kernenergie afval,3.0,3.0,0,0,1,1
241,1,1,1.0,3,7,5.333333333333333,milieu klimaat co2,60,1,6,9,4.0,9.0,7,6,5,6.5,3,milieu,klimaat,co2,3.0,2.0,0,0,1,1
242,1,3,2.3333333333333335,16,18,16.666666666666668,klimaatverandering warmste dag ooit koudste dag ooit,65,1,6,10,6.0,7.0,1,1,2,1.0,3,klimaatverandering,warmste dag ooit,koudste dag ooit,3.0,2.0,0,0,1,1
243,2,4,3.0,30,41,34.666666666666664,klimaatveranderingen besproken klimaatontkenners hebben ongelijk toename ziektes door klimaatveranderingen,54,1,7,4,2.0,10.0,7,7,4,7.0,3,klimaatveranderingen besproken,klimaatontkenners hebben ongelijk,toename ziektes door klimaatveranderingen,3.0,3.0,0,0,1,1
244,2,3,2.6666666666666665,13,21,18.333333333333332,aarde opwarming onzin klimaat steeds warmer ozonlaag 2020,30,2,2,12,8.0,5.0,1,2,4,1.5,1,aarde opwarming onzin,klimaat steeds warmer,ozonlaag 2020,3.0,3.0,1,0,0,0
247,1,6,4.0,7,37,25.666666666666668,klimaat positieve effecten op het klimaat hoe kunnen we het klimaat beïnvloeden,33,2,6,6,5.0,4.0,4,4,3,4.0,3,klimaat,positieve effecten op het klimaat,hoe kunnen we het klimaat beïnvloeden,3.0,2.0,0,0,1,0
248,2,2,2.0,14,21,16.666666666666668,opwarming aarde fossiele brandstoffen schone energie,53,1,6,12,5.0,5.0,6,6,4,6.0,3,opwarming aarde,fossiele brandstoffen,schone energie,3.0,3.0,0,0,1,1
249,2,5,3.6666666666666665,16,32,25.666666666666668,kappen regenwoud co2 reduceren door planten bomen slechte accu electrische auto,40,2,4,6,9.0,0.0,1,5,3,3.0,2,kappen regenwoud,co2 reduceren door planten bomen,slechte accu electrische auto,3.0,3.0,0,1,0,0
250,1,2,1.3333333333333333,17,22,19.0,klimaatverandering ecologische voetafdruk klimaatontkenning,66,1,4,3,2.0,7.0,6,6,5,6.0,2,klimaatverandering,ecologische voetafdruk,klimaatontkenning,3.0,2.0,0,1,0,1
252,3,4,3.6666666666666665,36,37,36.666666666666664,opwarming aarde statistische gegevens klimaatstandpunt christelijk politiek wetenschappelijk studie klimaat 2020,49,1,6,4,4.0,6.0,3,3,2,3.0,3,opwarming aarde statistische gegevens,klimaatstandpunt christelijk politiek,wetenschappelijk studie klimaat 2020,3.0,3.0,0,0,1,1
253,1,2,1.6666666666666667,8,26,16.0,technologische vooruitgang schone energie uitstoot,38,1,6,4,8.0,2.0,3,3,3,3.0,3,technologische vooruitgang,schone energie,uitstoot,3.0,3.0,0,0,1,1
254,1,3,2.0,14,26,19.333333333333332,zeespiegelstijging global warming climate change agriculture,53,1,6,2,4.0,6.0,6,6,4,6.0,3,zeespiegelstijging,global warming,climate change agriculture,3.0,3.0,0,0,1,1
257,3,3,3.0,20,34,25.0,vergelijk zonneenergie windenergie invloed snelheid co2 zelf energie besparen,58,1,6,8,6.0,7.0,7,7,5,7.0,3,vergelijk zonneenergie windenergie,invloed snelheid co2,zelf energie besparen,3.0,3.0,0,0,1,1
259,1,4,2.3333333333333335,12,22,17.333333333333332,klimaatverandering opwarming van de aarde co2 uitstoot,20,2,5,4,3.0,2.0,5,5,3,5.0,2,klimaatverandering,opwarming van de aarde,co2 uitstoot,3.0,2.0,0,1,0,0
260,2,2,2.0,11,16,13.0,klimaat knmi klimaat toekomst klimaat wrr,53,1,6,9,6.0,10.0,7,7,5,7.0,3,klimaat knmi,klimaat toekomst,klimaat wrr,3.0,3.0,0,0,1,1
261,3,3,3.0,24,28,25.333333333333332,huidige toestand klimaat welke klimaat maatregelingen klimaat aanpak nederland,52,1,6,7,2.0,2.0,4,4,4,4.0,3,huidige toestand klimaat,welke klimaat maatregelingen,klimaat aanpak nederland,3.0,3.0,0,0,1,1
262,2,2,2.0,16,21,17.666666666666668,klimaat politiek klimaat veranderingen klimaat toekomst,28,1,6,12,8.0,7.0,2,2,2,2.0,3,klimaat politiek,klimaat veranderingen,klimaat toekomst,3.0,2.0,0,0,1,1
263,2,3,2.3333333333333335,24,28,26.333333333333332,huidige toestand klimaat klimaatverandering tegengaan snelheid klimaatverandering,24,2,5,7,4.0,3.0,7,7,4,7.0,2,huidige toestand klimaat,klimaatverandering tegengaan,snelheid klimaatverandering,3.0,3.0,0,1,0,0
265,1,2,1.3333333333333333,7,13,9.666666666666666,klimaat opwarming groene enrgie,54,1,6,8,7.0,6.0,4,4,4,4.0,3,klimaat,opwarming,groene enrgie,3.0,2.0,0,0,1,1
266,2,4,3.3333333333333335,22,27,25.333333333333332,anonymous for the voiceless gevolgen klimaatverandering opwarming van de aarde,22,2,3,3,5.0,6.0,7,6,4,6.5,2,anonymous for the voiceless,gevolgen klimaatverandering,opwarming van de aarde,3.0,3.0,0,1,0,0
